date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:28:59	37098/37098	---M--	200	added ('OK')	image/jpeg	etag:%22cd57a0b58f797b88314b350938c26a2f%22	https://www.shellscript.sh/tips/cd/cd-error.jpg	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/cd/cd-error.jpg	(from https://www.shellscript.sh/tips/)
21:29:00	1084863/1084863	---M--	200	added ('OK')	image/png	etag:%2247a4246e26922767a04237f654dbb0b0%22	https://www.shellscript.sh/img/whelk.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/img/whelk.png	(from https://www.shellscript.sh/css/shellscript.css)
21:29:00	31379/31379	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:19:49%20GMT	https://www.shellscript.sh/tips/banner/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/banner/index.html	(from https://www.shellscript.sh/tips/)
21:29:00	28784/28784	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:20:41%20GMT	https://www.shellscript.sh/tips/grep/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/grep/index.html	(from https://www.shellscript.sh/tips/)
21:29:00	32609/32609	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:21:51%20GMT	https://www.shellscript.sh/tips/shebang/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/shebang/index.html	(from https://www.shellscript.sh/tips/)
21:29:01	28480/28480	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:19:53%20GMT	https://www.shellscript.sh/tips/boat/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/boat/index.html	(from https://www.shellscript.sh/tips/)
21:29:03	41960/41960	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:20:39%20GMT	https://www.shellscript.sh/tips/getopts/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/getopts/index.html	(from https://www.shellscript.sh/tips/)
21:29:03	49941/49941	---M--	200	added ('OK')	image/jpeg	etag:%22b9673dc1b1295ad86fef706a7f656e97%22	https://www.shellscript.sh/tips/halloween/halloween.jpg	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/halloween/halloween.jpg	(from https://www.shellscript.sh/tips/)
21:29:03	28840/28840	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:21:01%20GMT	https://www.shellscript.sh/tips/kill9/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/kill9/index.html	(from https://www.shellscript.sh/tips/)
21:29:04	32437/32437	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:19:55%20GMT	https://www.shellscript.sh/tips/case/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/case/index.html	(from https://www.shellscript.sh/tips/)
21:29:04	29153/29153	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:21:48%20GMT	https://www.shellscript.sh/tips/scaryhacker/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/scaryhacker/index.html	(from https://www.shellscript.sh/tips/)
21:29:04	130153/130153	---M--	200	added ('OK')	image/png	etag:%22fc5b1e103c988bbab6e3136b869fddbf%22	https://www.shellscript.sh/tips/dos2unix/different_small.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/dos2unix/different_small.png	(from https://www.shellscript.sh/tips/)
21:29:04	88180/88180	---M--	200	added ('OK')	image/png	etag:%2212f525124dbafdcde8d750f3fd582a34%22	https://www.shellscript.sh/tips/ls-l/stat2.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/ls-l/stat2.png	(from https://www.shellscript.sh/tips/)
21:29:05	31372/31372	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:20:23%20GMT	https://www.shellscript.sh/tips/echo/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/echo/index.html	(from https://www.shellscript.sh/tips/)
21:29:06	34384/34384	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:22:08%20GMT	https://www.shellscript.sh/tips/spinner/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/spinner/index.html	(from https://www.shellscript.sh/tips/)
21:29:06	32052/32052	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:19:47%20GMT	https://www.shellscript.sh/tips/again/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/again/index.html	(from https://www.shellscript.sh/tips/)
21:29:07	39765/39765	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:21:19%20GMT	https://www.shellscript.sh/tips/mktemp/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/mktemp/index.html	(from https://www.shellscript.sh/tips/)
21:29:07	57443/57443	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:22:19%20GMT	https://www.shellscript.sh/tips/wordsearch/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/wordsearch/index.html	(from https://www.shellscript.sh/tips/)
21:29:09	114230/114230	---M--	200	added ('OK')	image/png	etag:%22ef2ca03471c1a955e0c2e12efef0b74b%22	https://www.shellscript.sh/tips/sex-drugs-unix/sex-drugs-unix.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/sex-drugs-unix/sex-drugs-unix.png	(from https://www.shellscript.sh/tips/)
21:29:09	32590/32590	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:22:01%20GMT	https://www.shellscript.sh/tips/sleep/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/sleep/index.html	(from https://www.shellscript.sh/tips/)
21:29:09	33030/33030	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:21:15%20GMT	https://www.shellscript.sh/tips/man/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/man/index.html	(from https://www.shellscript.sh/tips/)
21:29:10	41977/41977	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:21:10%20GMT	https://www.shellscript.sh/tips/loop-control/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/loop-control/index.html	(from https://www.shellscript.sh/tips/)
21:29:10	29469/29469	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:22:18%20GMT	https://www.shellscript.sh/tips/waka/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/waka/index.html	(from https://www.shellscript.sh/tips/)
21:29:10	31674/31674	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:19:45%20GMT	https://www.shellscript.sh/tips/255/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/255/index.html	(from https://www.shellscript.sh/tips/)
21:29:12	32182/32182	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:21:27%20GMT	https://www.shellscript.sh/tips/pattern-substitution/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/pattern-substitution/index.html	(from https://www.shellscript.sh/tips/)
21:29:13	34269/34269	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:19:50%20GMT	https://www.shellscript.sh/tips/bash-e/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/bash-e/index.html	(from https://www.shellscript.sh/tips/)
21:29:13	32643/32643	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:22:06%20GMT	https://www.shellscript.sh/tips/sorting-filenames/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/sorting-filenames/index.html	(from https://www.shellscript.sh/tips/)
21:29:13	201869/201869	---M--	200	added ('OK')	image/jpeg	etag:%2208fb5e436a9cbe8608026954ce15f643%22	https://www.shellscript.sh/tips/banner/banner.jpg	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/banner/banner.jpg	(from https://www.shellscript.sh/tips/)
21:29:14	30044/30044	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:20:25%20GMT	https://www.shellscript.sh/tips/editline/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/editline/index.html	(from https://www.shellscript.sh/tips/)
21:29:14	31796/31796	---M--	200	added ('OK')	image/jpeg	etag:%220c5188a370aed9911cbff23d953ea7e6%22	https://www.shellscript.sh/tips/grep/grep.jpg	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/grep/grep.jpg	(from https://www.shellscript.sh/tips/)
21:29:15	30545/30545	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Nov%202018%2023:20:07%20GMT	https://www.shellscript.sh/tips/cp-t/	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/cp-t/index.html	(from https://www.shellscript.sh/tips/)
21:29:15	1234546/1234546	---M--	200	added ('OK')	image/png	etag:%22400ba24bdce6f303fe8ddd27f2f71742%22	https://www.shellscript.sh/tips/change-running-script/changescript.png	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/change-running-script/changescript.png	(from https://www.shellscript.sh/tips/)
21:29:15	313/313	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2026%20Nov%202018%2015:29:16%20GMT	https://www.shellscript.sh/tips/shebang	D:/Website%20Copier/shell%20script/shell%20script/www.shellscript.sh/tips/shebang	(from https://www.shellscript.sh/tips/)
